logged_at,symbol,kind,dimension,weight,score,live
2026-08-20 13:58,GLAND,RE-ENTRY WINDOW,valuation_sanity,5.0,0.45,True
2026-08-20 13:58,SHYAMMETL,BUY CANDIDATE,earnings_inflection,20.0,0.788,True
2026-08-20 13:58,SHYAMMETL,BUY CANDIDATE,rs_and_stage,20.0,0.68,True
2026-08-20 13:58,SHYAMMETL,BUY CANDIDATE,theme_tailwind,15.0,0.3,True
2026-08-20 13:58,SHYAMMETL,BUY CANDIDATE,smart_money,12.0,0.647,True
2026-08-20 13:58,SHYAMMETL,BUY CANDIDATE,financial_strength_trend,10.0,0.736,True
2026-08-20 13:58,SHYAMMETL,BUY CANDIDATE,catalyst,10.0,0.465,True
2026-08-20 13:58,SHYAMMETL,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-20 13:58,SHYAMMETL,BUY CANDIDATE,valuation_sanity,5.0,0.45,True
2026-08-20 13:58,ABCAPITAL,BUY CANDIDATE,earnings_inflection,20.0,0.694,True
2026-08-20 13:58,ABCAPITAL,BUY CANDIDATE,rs_and_stage,20.0,0.772,True
2026-08-20 13:58,ABCAPITAL,BUY CANDIDATE,theme_tailwind,15.0,0.3,True
2026-08-20 13:58,ABCAPITAL,BUY CANDIDATE,smart_money,12.0,0.728,True
2026-08-20 13:58,ABCAPITAL,BUY CANDIDATE,financial_strength_trend,10.0,0.754,True
2026-08-20 13:58,ABCAPITAL,BUY CANDIDATE,catalyst,10.0,0.0,True
2026-08-20 13:58,ABCAPITAL,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-20 13:58,ABCAPITAL,BUY CANDIDATE,valuation_sanity,5.0,0.55,True
2026-08-20 13:58,AJANTPHARM,RE-ENTRY WINDOW,earnings_inflection,20.0,0.634,True
2026-08-20 13:58,AJANTPHARM,RE-ENTRY WINDOW,rs_and_stage,20.0,0.766,True
2026-08-20 13:58,AJANTPHARM,RE-ENTRY WINDOW,theme_tailwind,15.0,0.3,True
2026-08-20 13:58,AJANTPHARM,RE-ENTRY WINDOW,smart_money,12.0,0.64,True
2026-08-20 13:58,AJANTPHARM,RE-ENTRY WINDOW,financial_strength_trend,10.0,0.604,True
2026-08-20 13:58,AJANTPHARM,RE-ENTRY WINDOW,catalyst,10.0,0.0,True
2026-08-20 13:58,AJANTPHARM,RE-ENTRY WINDOW,governance,8.0,0.4,True
2026-08-20 13:58,AJANTPHARM,RE-ENTRY WINDOW,valuation_sanity,5.0,0.7,True
2026-08-20 13:58,GLENMARK,BUY CANDIDATE,earnings_inflection,20.0,1.0,True
2026-08-20 13:58,GLENMARK,BUY CANDIDATE,rs_and_stage,20.0,0.711,True
2026-08-20 13:58,GLENMARK,BUY CANDIDATE,theme_tailwind,15.0,0.3,True
2026-08-20 13:58,GLENMARK,BUY CANDIDATE,smart_money,12.0,0.513,True
2026-08-20 13:58,GLENMARK,BUY CANDIDATE,financial_strength_trend,10.0,0.944,True
2026-08-20 13:58,GLENMARK,BUY CANDIDATE,catalyst,10.0,0.678,True
2026-08-20 13:58,GLENMARK,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-20 13:58,GLENMARK,BUY CANDIDATE,valuation_sanity,5.0,0.95,True
2026-08-20 13:58,ARVIND,BUY CANDIDATE,earnings_inflection,20.0,0.663,True
2026-08-20 13:58,ARVIND,BUY CANDIDATE,rs_and_stage,20.0,0.811,True
2026-08-20 13:58,ARVIND,BUY CANDIDATE,theme_tailwind,15.0,0.451,True
2026-08-20 13:58,ARVIND,BUY CANDIDATE,smart_money,12.0,0.649,True
2026-08-20 13:58,ARVIND,BUY CANDIDATE,financial_strength_trend,10.0,0.651,True
2026-08-20 13:58,ARVIND,BUY CANDIDATE,catalyst,10.0,0.357,True
2026-08-20 13:58,ARVIND,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-20 13:58,ARVIND,BUY CANDIDATE,valuation_sanity,5.0,0.45,True
2026-08-20 13:58,DCBBANK,BUY CANDIDATE,earnings_inflection,20.0,0.825,True
2026-08-20 13:58,DCBBANK,BUY CANDIDATE,rs_and_stage,20.0,0.727,True
2026-08-20 13:58,DCBBANK,BUY CANDIDATE,theme_tailwind,15.0,0.3,True
2026-08-20 13:58,DCBBANK,BUY CANDIDATE,smart_money,12.0,0.94,True
2026-08-20 13:58,DCBBANK,BUY CANDIDATE,financial_strength_trend,10.0,0.846,True
2026-08-20 13:58,DCBBANK,BUY CANDIDATE,catalyst,10.0,0.352,True
2026-08-20 13:58,DCBBANK,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-20 13:58,DCBBANK,BUY CANDIDATE,valuation_sanity,5.0,0.95,True
2026-08-20 13:58,EQUITASBNK,BUY CANDIDATE,earnings_inflection,20.0,0.925,True
2026-08-20 13:58,EQUITASBNK,BUY CANDIDATE,rs_and_stage,20.0,0.899,True
2026-08-20 13:58,EQUITASBNK,BUY CANDIDATE,theme_tailwind,15.0,0.3,True
2026-08-20 13:58,EQUITASBNK,BUY CANDIDATE,smart_money,12.0,0.752,True
2026-08-20 13:58,EQUITASBNK,BUY CANDIDATE,financial_strength_trend,10.0,0.61,True
2026-08-20 13:58,EQUITASBNK,BUY CANDIDATE,catalyst,10.0,0.208,True
2026-08-20 13:58,EQUITASBNK,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-20 13:58,EQUITASBNK,BUY CANDIDATE,valuation_sanity,5.0,0.55,True
2026-08-20 13:58,MARKSANS,RE-ENTRY WINDOW,earnings_inflection,20.0,1.0,True
2026-08-20 13:58,MARKSANS,RE-ENTRY WINDOW,rs_and_stage,20.0,0.822,True
2026-08-20 13:58,MARKSANS,RE-ENTRY WINDOW,theme_tailwind,15.0,0.3,True
2026-08-20 13:58,MARKSANS,RE-ENTRY WINDOW,smart_money,12.0,0.64,True
2026-08-20 13:58,MARKSANS,RE-ENTRY WINDOW,financial_strength_trend,10.0,0.591,True
2026-08-20 13:58,MARKSANS,RE-ENTRY WINDOW,catalyst,10.0,0.632,True
2026-08-20 13:58,MARKSANS,RE-ENTRY WINDOW,governance,8.0,0.7,True
2026-08-20 13:58,MARKSANS,RE-ENTRY WINDOW,valuation_sanity,5.0,0.7,True
2026-08-20 13:58,PARAS,RE-ENTRY WINDOW,earnings_inflection,20.0,0.9,True
2026-08-20 13:58,PARAS,RE-ENTRY WINDOW,rs_and_stage,20.0,0.994,True
2026-08-20 13:58,PARAS,RE-ENTRY WINDOW,theme_tailwind,15.0,0.915,True
2026-08-20 13:58,PARAS,RE-ENTRY WINDOW,smart_money,12.0,0.9,True
2026-08-20 13:58,PARAS,RE-ENTRY WINDOW,financial_strength_trend,10.0,0.609,True
2026-08-20 13:58,PARAS,RE-ENTRY WINDOW,catalyst,10.0,0.188,True
2026-08-20 13:58,PARAS,RE-ENTRY WINDOW,governance,8.0,0.7,True
2026-08-20 13:58,PARAS,RE-ENTRY WINDOW,valuation_sanity,5.0,0.05,True
2026-08-20 13:58,PGIL,RE-ENTRY WINDOW,earnings_inflection,20.0,0.685,True
2026-08-20 13:58,PGIL,RE-ENTRY WINDOW,rs_and_stage,20.0,0.818,True
2026-08-20 13:58,PGIL,RE-ENTRY WINDOW,theme_tailwind,15.0,0.451,True
2026-08-20 13:58,PGIL,RE-ENTRY WINDOW,smart_money,12.0,0.818,True
2026-08-20 13:58,PGIL,RE-ENTRY WINDOW,financial_strength_trend,10.0,0.447,True
2026-08-20 13:58,PGIL,RE-ENTRY WINDOW,catalyst,10.0,0.524,True
2026-08-20 13:58,PGIL,RE-ENTRY WINDOW,governance,8.0,0.7,True
2026-08-20 13:58,PGIL,RE-ENTRY WINDOW,valuation_sanity,5.0,0.7,True
2026-08-20 13:58,SKIPPER,BUY CANDIDATE,earnings_inflection,20.0,0.678,True
2026-08-20 13:58,SKIPPER,BUY CANDIDATE,rs_and_stage,20.0,0.772,True
2026-08-20 13:58,SKIPPER,BUY CANDIDATE,theme_tailwind,15.0,0.698,True
2026-08-20 13:58,SKIPPER,BUY CANDIDATE,smart_money,12.0,0.925,True
2026-08-20 13:58,SKIPPER,BUY CANDIDATE,financial_strength_trend,10.0,0.449,True
2026-08-20 13:58,SKIPPER,BUY CANDIDATE,catalyst,10.0,0.603,True
2026-08-20 13:58,SKIPPER,BUY CANDIDATE,governance,8.0,0.4,True
2026-08-20 13:58,SKIPPER,BUY CANDIDATE,valuation_sanity,5.0,0.95,True
2026-08-20 13:58,WABAG,BUY CANDIDATE,earnings_inflection,20.0,0.698,True
2026-08-20 13:58,WABAG,BUY CANDIDATE,rs_and_stage,20.0,0.806,True
2026-08-20 13:58,WABAG,BUY CANDIDATE,theme_tailwind,15.0,0.423,True
2026-08-20 13:58,WABAG,BUY CANDIDATE,smart_money,12.0,0.643,True
2026-08-20 13:58,WABAG,BUY CANDIDATE,financial_strength_trend,10.0,0.736,True
2026-08-20 13:58,WABAG,BUY CANDIDATE,catalyst,10.0,0.375,True
2026-08-20 13:58,WABAG,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-20 13:58,WABAG,BUY CANDIDATE,valuation_sanity,5.0,0.95,True
2026-08-21 13:56,CAPLIPOINT,BUY CANDIDATE,earnings_inflection,20.0,0.582,True
2026-08-21 13:56,CAPLIPOINT,BUY CANDIDATE,rs_and_stage,20.0,0.782,True
2026-08-21 13:56,CAPLIPOINT,BUY CANDIDATE,theme_tailwind,15.0,0.3,True
2026-08-21 13:56,CAPLIPOINT,BUY CANDIDATE,smart_money,12.0,0.492,True
2026-08-21 13:56,CAPLIPOINT,BUY CANDIDATE,financial_strength_trend,10.0,0.96,True
2026-08-21 13:56,CAPLIPOINT,BUY CANDIDATE,catalyst,10.0,0.568,True
2026-08-21 13:56,CAPLIPOINT,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-21 13:56,CAPLIPOINT,BUY CANDIDATE,valuation_sanity,5.0,0.7,True
2026-08-21 13:56,ENGINERSIN,BUY CANDIDATE,earnings_inflection,20.0,0.577,True
2026-08-21 13:56,ENGINERSIN,BUY CANDIDATE,rs_and_stage,20.0,0.697,True
2026-08-21 13:56,ENGINERSIN,BUY CANDIDATE,theme_tailwind,15.0,0.3,True
2026-08-21 13:56,ENGINERSIN,BUY CANDIDATE,smart_money,12.0,0.754,True
2026-08-21 13:56,ENGINERSIN,BUY CANDIDATE,financial_strength_trend,10.0,0.757,True
2026-08-21 13:56,ENGINERSIN,BUY CANDIDATE,catalyst,10.0,0.407,True
2026-08-21 13:56,ENGINERSIN,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-21 13:56,ENGINERSIN,BUY CANDIDATE,valuation_sanity,5.0,0.95,True
2026-08-21 13:56,TATATECH,BUY CANDIDATE,earnings_inflection,20.0,0.363,True
2026-08-21 13:56,TATATECH,BUY CANDIDATE,rs_and_stage,20.0,0.772,True
2026-08-21 13:56,TATATECH,BUY CANDIDATE,theme_tailwind,15.0,0.3,True
2026-08-21 13:56,TATATECH,BUY CANDIDATE,smart_money,12.0,0.754,True
2026-08-21 13:56,TATATECH,BUY CANDIDATE,financial_strength_trend,10.0,0.556,True
2026-08-21 13:56,TATATECH,BUY CANDIDATE,catalyst,10.0,0.15,True
2026-08-21 13:56,TATATECH,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-21 13:56,TATATECH,BUY CANDIDATE,valuation_sanity,5.0,0.55,True
2026-08-21 13:56,EXIDEIND,BUY CANDIDATE,earnings_inflection,20.0,0.691,True
2026-08-21 13:56,EXIDEIND,BUY CANDIDATE,rs_and_stage,20.0,0.762,True
2026-08-21 13:56,EXIDEIND,BUY CANDIDATE,theme_tailwind,15.0,0.551,True
2026-08-21 13:56,EXIDEIND,BUY CANDIDATE,smart_money,12.0,0.538,True
2026-08-21 13:56,EXIDEIND,BUY CANDIDATE,financial_strength_trend,10.0,0.591,True
2026-08-21 13:56,EXIDEIND,BUY CANDIDATE,catalyst,10.0,0.726,True
2026-08-21 13:56,EXIDEIND,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-21 13:56,EXIDEIND,BUY CANDIDATE,valuation_sanity,5.0,0.45,True
2026-08-21 13:56,POWERINDIA,BUY CANDIDATE,earnings_inflection,20.0,1.0,True
2026-08-21 13:56,POWERINDIA,BUY CANDIDATE,rs_and_stage,20.0,0.812,True
2026-08-21 13:56,POWERINDIA,BUY CANDIDATE,theme_tailwind,15.0,0.754,True
2026-08-21 13:56,POWERINDIA,BUY CANDIDATE,smart_money,12.0,0.522,True
2026-08-21 13:56,POWERINDIA,BUY CANDIDATE,financial_strength_trend,10.0,0.955,True
2026-08-21 13:56,POWERINDIA,BUY CANDIDATE,catalyst,10.0,0.456,True
2026-08-21 13:56,POWERINDIA,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-21 13:56,POWERINDIA,BUY CANDIDATE,valuation_sanity,5.0,0.05,True
2026-08-21 13:56,AETHER,RE-ENTRY WINDOW,earnings_inflection,20.0,0.868,True
2026-08-21 13:56,AETHER,RE-ENTRY WINDOW,rs_and_stage,20.0,0.835,True
2026-08-21 13:56,AETHER,RE-ENTRY WINDOW,theme_tailwind,15.0,0.3,True
2026-08-21 13:56,AETHER,RE-ENTRY WINDOW,smart_money,12.0,0.471,True
2026-08-21 13:56,AETHER,RE-ENTRY WINDOW,financial_strength_trend,10.0,0.569,True
2026-08-21 13:56,AETHER,RE-ENTRY WINDOW,catalyst,10.0,0.393,True
2026-08-21 13:56,AETHER,RE-ENTRY WINDOW,governance,8.0,0.7,True
2026-08-21 13:56,AETHER,RE-ENTRY WINDOW,valuation_sanity,5.0,0.25,True
2026-08-21 13:56,AVALON,RE-ENTRY WINDOW,earnings_inflection,20.0,1.0,True
2026-08-21 13:56,AVALON,RE-ENTRY WINDOW,rs_and_stage,20.0,0.842,True
2026-08-21 13:56,AVALON,RE-ENTRY WINDOW,theme_tailwind,15.0,0.712,True
2026-08-21 13:56,AVALON,RE-ENTRY WINDOW,smart_money,12.0,0.517,True
2026-08-21 13:56,AVALON,RE-ENTRY WINDOW,financial_strength_trend,10.0,0.88,True
2026-08-21 13:56,AVALON,RE-ENTRY WINDOW,catalyst,10.0,0.381,True
2026-08-21 13:56,AVALON,RE-ENTRY WINDOW,governance,8.0,0.7,True
2026-08-21 13:56,AVALON,RE-ENTRY WINDOW,valuation_sanity,5.0,0.05,True
2026-08-21 13:56,EPL,RE-ENTRY WINDOW,earnings_inflection,20.0,0.295,True
2026-08-21 13:56,EPL,RE-ENTRY WINDOW,rs_and_stage,20.0,0.729,True
2026-08-21 13:56,EPL,RE-ENTRY WINDOW,theme_tailwind,15.0,0.549,True
2026-08-21 13:56,EPL,RE-ENTRY WINDOW,smart_money,12.0,0.55,True
2026-08-21 13:56,EPL,RE-ENTRY WINDOW,financial_strength_trend,10.0,0.669,True
2026-08-21 13:56,EPL,RE-ENTRY WINDOW,catalyst,10.0,0.231,True
2026-08-21 13:56,EPL,RE-ENTRY WINDOW,governance,8.0,0.7,True
2026-08-21 13:56,EPL,RE-ENTRY WINDOW,valuation_sanity,5.0,0.95,True
2026-08-21 13:56,MANORAMA,RE-ENTRY WINDOW,earnings_inflection,20.0,0.711,True
2026-08-21 13:56,MANORAMA,RE-ENTRY WINDOW,rs_and_stage,20.0,0.781,True
2026-08-21 13:56,MANORAMA,RE-ENTRY WINDOW,theme_tailwind,15.0,0.3,True
2026-08-21 13:56,MANORAMA,RE-ENTRY WINDOW,smart_money,12.0,0.423,True
2026-08-21 13:56,MANORAMA,RE-ENTRY WINDOW,financial_strength_trend,10.0,0.621,True
2026-08-21 13:56,MANORAMA,RE-ENTRY WINDOW,catalyst,10.0,0.15,True
2026-08-21 13:56,MANORAMA,RE-ENTRY WINDOW,governance,8.0,0.7,True
2026-08-21 13:56,MANORAMA,RE-ENTRY WINDOW,valuation_sanity,5.0,0.55,True
2026-08-21 13:56,NAZARA,RE-ENTRY WINDOW,earnings_inflection,20.0,0.049,True
2026-08-21 13:56,NAZARA,RE-ENTRY WINDOW,rs_and_stage,20.0,0.87,True
2026-08-21 13:56,NAZARA,RE-ENTRY WINDOW,theme_tailwind,15.0,0.3,True
2026-08-21 13:56,NAZARA,RE-ENTRY WINDOW,smart_money,12.0,0.558,True
2026-08-21 13:56,NAZARA,RE-ENTRY WINDOW,financial_strength_trend,10.0,0.544,True
2026-08-21 13:56,NAZARA,RE-ENTRY WINDOW,catalyst,10.0,0.493,True
2026-08-21 13:56,NAZARA,RE-ENTRY WINDOW,governance,8.0,0.05,True
2026-08-21 13:56,NAZARA,RE-ENTRY WINDOW,valuation_sanity,5.0,0.35,True
2026-08-21 13:56,RAIN,BUY CANDIDATE,earnings_inflection,20.0,0.925,True
2026-08-21 13:56,RAIN,BUY CANDIDATE,rs_and_stage,20.0,0.778,True
2026-08-21 13:56,RAIN,BUY CANDIDATE,theme_tailwind,15.0,0.3,True
2026-08-21 13:56,RAIN,BUY CANDIDATE,smart_money,12.0,0.085,True
2026-08-21 13:56,RAIN,BUY CANDIDATE,financial_strength_trend,10.0,0.4,True
2026-08-21 13:56,RAIN,BUY CANDIDATE,catalyst,10.0,0.428,True
2026-08-21 13:56,RAIN,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-21 13:56,RAIN,BUY CANDIDATE,valuation_sanity,5.0,0.55,True
2026-08-21 13:56,VIYASH,BUY CANDIDATE,earnings_inflection,20.0,1.0,True
2026-08-21 13:56,VIYASH,BUY CANDIDATE,rs_and_stage,20.0,0.785,True
2026-08-21 13:56,VIYASH,BUY CANDIDATE,theme_tailwind,15.0,0.3,True
2026-08-21 13:56,VIYASH,BUY CANDIDATE,smart_money,12.0,0.198,True
2026-08-21 13:56,VIYASH,BUY CANDIDATE,financial_strength_trend,10.0,0.655,True
2026-08-21 13:56,VIYASH,BUY CANDIDATE,catalyst,10.0,0.438,True
2026-08-21 13:56,VIYASH,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-21 13:56,VIYASH,BUY CANDIDATE,valuation_sanity,5.0,0.95,True
2026-08-21 13:56,WELENT,BUY CANDIDATE,earnings_inflection,20.0,0.129,True
2026-08-21 13:56,WELENT,BUY CANDIDATE,rs_and_stage,20.0,0.77,True
2026-08-21 13:56,WELENT,BUY CANDIDATE,theme_tailwind,15.0,0.3,True
2026-08-21 13:56,WELENT,BUY CANDIDATE,smart_money,12.0,0.477,True
2026-08-21 13:56,WELENT,BUY CANDIDATE,financial_strength_trend,10.0,0.447,True
2026-08-21 13:56,WELENT,BUY CANDIDATE,catalyst,10.0,0.797,True
2026-08-21 13:56,WELENT,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-21 13:56,WELENT,BUY CANDIDATE,valuation_sanity,5.0,0.7,True
2026-08-21 13:56,WELCORP,EPISODIC PIVOT,earnings_inflection,20.0,0.713,True
2026-08-21 13:56,WELCORP,EPISODIC PIVOT,rs_and_stage,20.0,0.848,True
2026-08-21 13:56,WELCORP,EPISODIC PIVOT,theme_tailwind,15.0,0.3,True
2026-08-21 13:56,WELCORP,EPISODIC PIVOT,smart_money,12.0,0.563,True
2026-08-21 13:56,WELCORP,EPISODIC PIVOT,financial_strength_trend,10.0,0.891,True
2026-08-21 13:56,WELCORP,EPISODIC PIVOT,catalyst,10.0,0.517,True
2026-08-21 13:56,WELCORP,EPISODIC PIVOT,governance,8.0,0.7,True
2026-08-21 13:56,WELCORP,EPISODIC PIVOT,valuation_sanity,5.0,0.95,True
