date,equity
2024-12-06,4077003.0763269663
2024-12-09,4084176.137117982
2024-12-10,4100113.0619226694
2024-12-11,4122816.8166834116
2024-12-12,4135553.1362634897
2024-12-13,4107553.2392908335
2024-12-16,4136582.093355775
2024-12-17,4141570.0006433725
2024-12-18,4104211.617159486
2024-12-19,4103318.228487611
2024-12-20,4055335.2237094296
2024-12-23,4024884.257400836
2024-12-24,4006089.2463534726
2024-12-26,3983773.497635211
2024-12-27,3993047.5291903866
2024-12-30,3996278.5896151913
2024-12-31,4027048.893387164
2025-01-01,4098599.4631503476
2025-01-02,4126462.9043429745
2025-01-03,4174885.018539752
2025-01-06,4080245.4274752988
2025-01-07,4133862.66813692
2025-01-08,4127000.077499713
2025-01-09,4056168.333908404
2025-01-10,3968530.794357623
2025-01-13,3865208.7839162517
2025-01-14,3847657.7056691814
2025-01-15,3853048.7866628338
2025-01-16,3876545.84177758
2025-01-17,3884943.7814138103
2025-01-20,3933019.069255607
2025-01-21,3874806.968364494
2025-01-22,3835593.547649162
2025-01-23,3842183.965617912
2025-01-24,3766600.0546071697
2025-01-27,3626149.6740529705
2025-01-28,3534222.6259834254
2025-01-29,3625241.9888984645
2025-01-30,3604232.8339302028
2025-01-31,3607894.3990547145
2025-02-01,3602825.4135200465
2025-02-03,3589457.5400459254
2025-02-04,3605432.0354682887
2025-02-05,3642996.2776557887
2025-02-06,3648239.8158637965
2025-02-07,3628958.6635200465
2025-02-10,3617466.6643745387
2025-02-11,3576668.721076199
2025-02-12,3591127.4291450465
2025-02-13,3576980.5728218043
2025-02-14,3542281.4243843043
2025-02-17,3508887.6713325465
2025-02-18,3495474.21173782
2025-02-19,3515762.8900825465
2025-02-20,3545047.133979031
2025-02-21,3544152.427436062
2025-02-24,3557840.4243843043
2025-02-25,3560445.32111282
2025-02-27,3524723.5307075465
2025-02-28,3472722.0322334254
2025-03-03,3472722.0322334254
2025-03-04,3472722.0322334254
2025-03-05,3472722.0322334254
2025-03-06,3472722.0322334254
2025-03-07,3472722.0322334254
2025-03-10,3472722.0322334254
2025-03-11,3472722.0322334254
2025-03-12,3472722.0322334254
2025-03-13,3472722.0322334254
2025-03-17,3472722.0322334254
2025-03-18,3472722.0322334254
2025-03-19,3472722.0322334254
2025-03-20,3472722.0322334254
2025-03-21,3472722.0322334254
2025-03-24,3494036.4565498317
2025-03-25,3478249.8200752223
2025-03-26,3466795.8200752223
2025-03-27,3477403.2443916285
2025-03-28,3491745.607917019
2025-04-01,3478996.8200752223
2025-04-02,3478598.4565498317
2025-04-03,3483279.607917019
2025-04-04,3482233.8200752223
2025-04-07,3468987.0322334254
2025-04-08,3476158.2443916285
2025-04-09,3475311.607917019
2025-04-11,3483578.4565498317
2025-04-15,3524165.4565498317
2025-04-16,3542342.4565498317
2025-04-17,3542890.2443916285
2025-04-21,3545081.4565498317
2025-04-22,3525012.0322334254
2025-04-23,3525061.8200752223
2025-04-24,3515101.8200752223
2025-04-25,3508279.2443916285
2025-04-28,3505540.2443916285
2025-04-29,3496327.2443916285
2025-04-30,3512014.2443916285
2025-05-02,3518886.607917019
2025-05-05,3541894.2443916285
2025-05-06,3513209.4565498317
2025-05-07,3502153.8200752223
2025-05-08,3507532.2443916285
2025-05-09,3499912.8200752223
2025-05-12,3525012.0322334254
2025-05-13,3521923.810553738
2025-05-14,3577271.695406556
2025-05-15,3556671.870333314
2025-05-16,3544596.190645814
2025-05-19,3580363.050020814
2025-05-20,3570641.1811243296
2025-05-21,3588203.5451990366
2025-05-22,3570250.955599427
2025-05-23,3567876.7001672983
2025-05-26,3547413.550081849
2025-05-27,3514528.9460169077
2025-05-28,3516712.2737146616
2025-05-29,3520553.278475404
2025-05-30,3526991.2784143686
2025-06-02,3520813.572237611
2025-06-03,3517419.0615564585
2025-06-04,3539301.1818567514
2025-06-05,3536562.334871888
2025-06-06,3553194.637606263
2025-06-09,3581017.64129889
2025-06-10,3575504.116488099
2025-06-11,3573359.289156556
2025-06-12,3567291.4549280405
2025-06-13,3556721.0664545298
2025-06-16,3559052.0590082407
2025-06-17,3539843.9436517954
2025-06-18,3543580.549364686
2025-06-19,3492553.0787836313
2025-06-20,3508964.5605951548
2025-06-23,3531649.389574647
2025-06-24,3535559.256762147
2025-06-25,3551714.9678217173
2025-06-26,3562670.4471918344
2025-06-27,3591848.8186888527
2025-06-30,3603306.752831919
2025-07-01,3616857.8997130226
2025-07-02,3576825.1175474953
2025-07-03,3579639.2044005226
2025-07-04,3594687.6940550637
2025-07-07,3590188.1542906594
2025-07-08,3608944.3940062355
2025-07-09,3617391.361047251
2025-07-10,3601549.9105162453
2025-07-11,3609527.9656920265
2025-07-14,3625569.4356627297
2025-07-15,3641194.503716929
2025-07-16,3633394.268304331
2025-07-17,3633987.3045286965
2025-07-18,3616457.4656309914
2025-07-21,3615195.8700499367
2025-07-22,3609965.3543639015
2025-07-23,3617079.1760496926
2025-07-24,3613066.5571401287
2025-07-25,3601040.4493825603
2025-07-28,3605874.742413435
2025-07-29,3622030.9179505445
2025-07-30,3612079.5367249586
2025-07-31,3594024.019635115
2025-08-01,3550193.602520857
2025-08-04,3570023.7476624586
2025-08-05,3567987.4151429273
2025-08-06,3529873.036969099
2025-08-07,3514021.1489075758
2025-08-08,3489092.1007987936
2025-08-11,3491104.237273403
2025-08-12,3497041.116545864
2025-08-13,3513960.341277309
2025-08-14,3515033.836028286
2025-08-18,3527107.341277309
2025-08-19,3536646.9347831686
2025-08-20,3532332.106047817
2025-08-21,3542246.411528774
2025-08-22,3586288.6638786276
2025-08-25,3612234.970909169
2025-08-26,3594549.366233876
2025-08-28,3586682.2966690566
2025-08-29,3619058.730445912
2025-09-01,3625545.2794571426
2025-09-02,3666814.139595082
2025-09-03,3698981.3634415176
2025-09-04,3704174.099159291
2025-09-05,3694174.434455922
2025-09-08,3673666.6452713516
2025-09-09,3669077.8945389297
2025-09-10,3676564.7685928848
2025-09-11,3703102.743629506
2025-09-12,3754585.8262100723
2025-09-15,3781293.5747452285
2025-09-16,3808861.157173207
2025-09-17,3805028.9372330215
2025-09-18,3817323.3738480117
2025-09-19,3811621.012001088
2025-09-22,3767373.503242543
2025-09-23,3753236.4445180036
2025-09-24,3740564.1902455427
2025-09-25,3720488.3094166853
2025-09-26,3635869.1254262067
2025-09-29,3645935.1831916226
2025-09-30,3645764.2741950406
2025-10-01,3683695.4035590542
2025-10-03,3717106.605463351
2025-10-06,3711691.3209174527
2025-10-07,3691822.952967013
2025-10-08,3708905.8819220914
2025-10-09,3716968.83556589
2025-10-10,3678748.739862765
2025-10-13,3675260.1995708426
2025-10-14,3656667.0622722586
2025-10-15,3662479.560349651
2025-10-16,3658734.749918307
2025-10-17,3666340.33216318
2025-10-20,3708439.9983008755
2025-10-21,3736407.866678561
2025-10-23,3719174.6211842634
2025-10-24,3707054.130919371
2025-10-27,3708477.6173390485
2025-10-28,3708569.8064869978
2025-10-29,3733229.844603453
2025-10-30,3712618.8696453054
2025-10-31,3683804.4519512136
2025-11-03,3706177.490708538
2025-11-04,3706468.4920207937
2025-11-06,3665883.8166057547
2025-11-07,3687063.508120996
2025-11-10,3700811.7375635924
2025-11-11,3695560.519069177
2025-11-12,3718271.687278253
2025-11-13,3709598.357402307
2025-11-14,3735440.001906854
2025-11-17,3756600.075698358
2025-11-18,3719726.697108728
2025-11-19,3719816.697717649
2025-11-20,3718667.060820153
2025-11-21,3671571.3942552116
2025-11-24,3666771.460783532
2025-11-25,3692499.4017930534
2025-11-26,3710698.5360943754
2025-11-27,3700967.8412091215
2025-11-28,3706477.7509991606
2025-12-01,3713690.062827774
2025-12-02,3699291.879569717
2025-12-03,3693255.0379559477
2025-12-04,3692565.7539898832
2025-12-05,3680502.195426651
2025-12-08,3627105.5365456
2025-12-09,3629227.0628822697
2025-12-10,3618447.5710696997
2025-12-11,3622335.286615354
2025-12-12,3645889.2195834937
2025-12-15,3659580.836160642
2025-12-16,3655228.8414096655
2025-12-17,3656204.8555087866
2025-12-18,3664862.04435156
2025-12-19,3690693.6816806616
2025-12-22,3705041.3331699194
2025-12-23,3711625.1101474585
2025-12-24,3728633.4847812476
2025-12-26,3710537.2583713355
2025-12-29,3710392.6847934546
2025-12-30,3732392.451822263
2025-12-31,3762183.9266147437
2026-01-01,3761471.3074741187
2026-01-02,3731591.1105136694
2026-01-05,3714577.170672535
2026-01-06,3722240.381396412
2026-01-07,3742250.520434498
2026-01-08,3665486.9350920906
2026-01-09,3617611.4790068856
2026-01-12,3601113.165480187
2026-01-13,3612396.073774865
2026-01-14,3634257.9662919547
2026-01-15,3634257.9662919547
2026-01-16,3622288.6990190055
2026-01-19,3594659.113478234
2026-01-20,3554429.087006415
2026-01-21,3530916.111664618
2026-01-22,3543510.0086677917
2026-01-23,3534206.2541740783
2026-01-27,3498175.9189624605
2026-01-28,3499777.6125201997
2026-01-29,3492429.110300046
2026-01-30,3494077.507310849
2026-02-02,3485045.565187436
2026-02-03,3499869.8043308076
2026-02-04,3501117.83794592
2026-02-05,3476268.039773923
2026-02-06,3469622.160852414
2026-02-09,3523853.7576083955
2026-02-10,3520070.280786496
2026-02-11,3556098.783914548
2026-02-12,3559984.489648801
2026-02-13,3514493.9402942476
2026-02-16,3492037.23524664
2026-02-17,3523304.314699155
2026-02-18,3535708.410234433
2026-02-19,3494030.866258603
2026-02-20,3488108.0303014847
2026-02-23,3494943.6363805863
2026-02-24,3504374.2806829545
2026-02-25,3526337.3316549393
2026-02-26,3548730.2633947465
2026-02-27,3528419.637357149
2026-03-02,3465241.6272787186
2026-03-04,3428181.2330417456
2026-03-05,3474843.99130438
2026-03-06,3471308.408441526
2026-03-09,3424597.715065802
2026-03-10,3446115.587548102
2026-03-11,3438958.7574852356
2026-03-12,3448550.9870079407
2026-03-13,3381495.9007576355
2026-03-16,3367111.2123344787
2026-03-17,3387926.519234503
2026-03-18,3390866.5597008117
2026-03-19,3358967.9442528137
2026-03-20,3372006.4974068054
2026-03-23,3326781.171418036
2026-03-24,3350409.516487921
2026-03-25,3375373.2425697693
2026-03-27,3370052.0454262146
2026-03-30,3367020.5014656433
2026-04-01,3414344.2905510315
2026-04-02,3419887.5080879577
2026-04-06,3442334.607125128
2026-04-07,3450511.185265387
2026-04-08,3454946.0704887756
2026-04-09,3453976.9499367126
2026-04-10,3470598.921051825
2026-04-13,3472563.5206383117
2026-04-15,3478127.9999245056
2026-04-16,3488863.1565025696
2026-04-17,3510721.421654547
2026-04-20,3498631.356331671
2026-04-21,3502801.604470099
2026-04-22,3517310.7575615295
2026-04-23,3519380.104431952
2026-04-24,3512636.645897711
2026-04-27,3524923.2621467956
2026-04-28,3506207.076317633
2026-04-29,3509821.8789299377
2026-04-30,3482359.828133429
2026-05-01,3482359.828133429
2026-05-04,3523616.416893805
2026-05-05,3534988.8037193664
2026-05-06,3529884.3967140564
2026-05-07,3550553.619515265
2026-05-08,3535826.2685478576
2026-05-11,3512232.5518883117
2026-05-12,3470535.2431496033
2026-05-13,3490246.7501304992
2026-05-14,3514753.7310875305
2026-05-15,3478116.5580528625
2026-05-18,3483613.9421013244
2026-05-19,3470934.770836676
2026-05-20,3471107.1610518685
2026-05-21,3472376.0662947884
2026-05-22,3473085.7659407845
2026-05-25,3474954.53376305
2026-05-26,3496525.882731556
2026-05-27,3517020.185893177
2026-05-28,3517020.185893177
2026-05-29,3506256.4279891243
2026-06-01,3523293.629313587
2026-06-02,3520553.7156478157
2026-06-03,3528551.3797866097
2026-06-04,3517592.278422474
2026-06-05,3506974.492594837
2026-06-08,3485440.110667347
2026-06-09,3505519.0682326546
2026-06-10,3486966.302714466
2026-06-11,3479567.9480696907
2026-06-12,3486778.4009810677
2026-06-15,3516475.791590809
2026-06-16,3502315.214991688
2026-06-17,3497690.9480696907
2026-06-18,3487284.0268050423
2026-06-19,3500851.1377691366
2026-06-22,3510587.982495699
2026-06-23,3523000.690686617
2026-06-24,3509715.014172945
2026-06-25,3514114.2845586874
2026-06-26,3514114.2845586874
2026-06-29,3534307.838681612
2026-06-30,3536604.9308752157
2026-07-01,3540585.002469454
2026-07-02,3538861.1396459676
2026-07-03,3549030.964993868
